time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2018-07-28T21:45:32.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:34.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:36.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:38.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:40.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:41.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:43.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:45.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:47.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:49.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:51.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:53.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:54.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:56.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:45:58.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:46:00.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:46:02.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,,,,,0,,,44,
2018-07-28T21:46:04.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,12,gps,0.800,,,,0,,,44,
2018-07-28T21:46:06.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,11,gps,0.800,,,,0,,,44,
2018-07-28T21:46:08.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,11,gps,,,,,0,,,44,
2018-07-28T21:46:10.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,11,gps,0.861,,,,0,,,44,
2018-07-28T21:46:12.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,11,gps,0.861,,,,0,,,44,
2018-07-28T21:46:14.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,11,gps,0.861,,,,0,,,44,
2018-07-28T21:46:16.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,11,gps,0.861,,,,0,,,44,
2018-07-28T21:46:18.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,11,gps,0.861,,,,0,,,44,
2018-07-28T21:46:20.000Z,40.919873,-73.125667,4.229071903973818,4.9,25.062103,0.0,11,gps,0.861,,,,0,,,44,
